order_id,customer_id,order_status,payment_method
5254,1009,In Transit,Cash on Delivery
5255,152,Canceled,UPI
5256,4206,Canceled,UPI
5257,814,Canceled,Net Banking
5258,1757,In Transit,Cash on Delivery
5259,521,Delivered,Net Banking
5260,2358,In Transit,Loyalty Points
5261,4569,Delivered,Net Banking
5262,622,In Transit,Loyalty Points
5263,1926,In Transit,Cash on Delivery
5264,3224,Canceled,UPI
5265,3044,In Transit,Loyalty Points
5266,3347,Delivered,Cash on Delivery
5267,1277,Delivered,Net Banking
5268,2110,Delivered,Net Banking
5269,2798,Delivered,UPI
5270,1049,Canceled,Cash on Delivery
5271,4117,In Transit,Loyalty Points
5272,420,Canceled,Cash on Delivery
5273,4627,Delivered,Net Banking
5274,1903,Canceled,Loyalty Points
5275,1332,In Transit,Cash on Delivery
5276,3114,In Transit,UPI
5277,606,Delivered,Net Banking
5278,2910,Delivered,UPI
5279,688,Canceled,UPI
5280,2441,Delivered,Cash on Delivery
5281,1179,Canceled,UPI
5282,3165,Delivered,Cash on Delivery
5283,1266,Canceled,Loyalty Points
5284,4424,Canceled,Loyalty Points
5285,1805,Canceled,Net Banking
5286,1581,Canceled,Cash on Delivery
5287,385,Canceled,Loyalty Points
5288,3752,Delivered,Loyalty Points
5289,4883,Canceled,Cash on Delivery
5290,3389,In Transit,Cash on Delivery
5291,265,Canceled,Net Banking
5292,1077,In Transit,Cash on Delivery
5293,4860,Canceled,UPI
5294,3095,Canceled,Loyalty Points
5295,2112,Delivered,UPI
5296,4301,Delivered,Loyalty Points
5297,3260,Delivered,Net Banking
5298,1443,Delivered,Loyalty Points
5299,4368,Canceled,Cash on Delivery
5300,2541,Canceled,UPI
5301,2797,In Transit,Loyalty Points
5302,2099,In Transit,Cash on Delivery
5303,142,Delivered,Loyalty Points
5304,2413,Canceled,Net Banking
5305,1502,In Transit,UPI
5306,4230,Canceled,UPI
5307,2584,Canceled,Cash on Delivery
5308,1914,In Transit,Loyalty Points
5309,2839,Delivered,Cash on Delivery
5310,4239,In Transit,Net Banking
5311,433,Canceled,Net Banking
5312,3124,Canceled,Cash on Delivery
5313,4102,Canceled,Cash on Delivery
5314,1585,In Transit,Loyalty Points
5315,2939,In Transit,Net Banking
5316,3920,Delivered,UPI
5317,1734,In Transit,Cash on Delivery
5318,4822,Canceled,Net Banking
5319,840,Delivered,Cash on Delivery
5320,1159,In Transit,Cash on Delivery
5321,3590,Canceled,Cash on Delivery
5322,1166,In Transit,UPI
5323,146,Canceled,Cash on Delivery
5324,1849,Delivered,Loyalty Points
5325,4641,Delivered,Loyalty Points
5326,1633,Delivered,Cash on Delivery
5327,1193,In Transit,Loyalty Points
5328,958,Delivered,Cash on Delivery
5329,3371,Canceled,Loyalty Points
5330,2860,Delivered,Cash on Delivery
5331,3826,Canceled,Net Banking
5332,4465,Delivered,Net Banking
5333,1428,Canceled,UPI
5334,4521,Delivered,Net Banking
5335,3724,In Transit,Loyalty Points
5336,2486,Canceled,Loyalty Points
5337,3749,Canceled,Cash on Delivery
5338,2534,Canceled,Net Banking
5339,296,Delivered,Cash on Delivery
5340,3028,Canceled,Net Banking
5341,666,Canceled,Loyalty Points
5342,4102,In Transit,UPI
5343,3279,Canceled,UPI
5344,4289,Canceled,Net Banking
5345,4065,Delivered,UPI
5346,1699,Canceled,Net Banking
5347,4322,Delivered,Cash on Delivery
5348,4046,In Transit,Net Banking
5349,401,In Transit,Cash on Delivery
5350,2344,Delivered,Cash on Delivery
5351,4245,Canceled,Cash on Delivery
5352,4330,In Transit,Loyalty Points
5353,4355,Delivered,Net Banking
5354,3071,In Transit,Net Banking
5355,3027,In Transit,Cash on Delivery
5356,4627,Canceled,UPI
5357,2696,In Transit,Cash on Delivery
5358,3944,Canceled,Loyalty Points
5359,4212,Delivered,Cash on Delivery
5360,2372,Delivered,Loyalty Points
5361,890,In Transit,UPI
5362,1652,Canceled,Net Banking
5363,1213,Canceled,Cash on Delivery
5364,4763,Delivered,Cash on Delivery
5365,2996,Delivered,UPI
5366,1796,Delivered,Loyalty Points
5367,4740,Canceled,Net Banking
5368,2448,Delivered,Loyalty Points
5369,4362,In Transit,UPI
5370,2406,Delivered,Net Banking
5371,4067,In Transit,Loyalty Points
5372,4849,Delivered,Loyalty Points
5373,4476,In Transit,UPI
5374,368,Delivered,UPI
5375,2372,Delivered,UPI
5376,1777,Delivered,Net Banking
5377,927,In Transit,Loyalty Points
5378,1338,Canceled,Cash on Delivery
5379,3185,Delivered,Loyalty Points
5380,4145,Canceled,Loyalty Points
5381,46,In Transit,Cash on Delivery
5382,1332,In Transit,Cash on Delivery
5383,3647,Delivered,Cash on Delivery
5384,3156,In Transit,Cash on Delivery
5385,841,In Transit,UPI
5386,2818,Delivered,Net Banking
5387,4667,In Transit,Net Banking
5388,4253,Canceled,Net Banking
5389,3972,In Transit,Cash on Delivery
5390,4458,Delivered,Cash on Delivery
5391,1557,Delivered,Cash on Delivery
5392,1906,In Transit,UPI
5393,2101,In Transit,Net Banking
5394,879,In Transit,Cash on Delivery
5395,4671,In Transit,Net Banking
5396,4019,Delivered,Loyalty Points
5397,4191,Delivered,Loyalty Points
5398,2287,In Transit,UPI
5399,3676,Delivered,Loyalty Points
5400,2175,Canceled,Cash on Delivery
5401,2105,In Transit,UPI
5402,405,Delivered,Cash on Delivery
5403,3450,In Transit,Loyalty Points
5404,3281,In Transit,Loyalty Points
5405,4909,Delivered,Cash on Delivery
5406,2891,Canceled,Net Banking
5407,2191,Delivered,UPI
5408,2885,In Transit,Loyalty Points
5409,2509,Delivered,Loyalty Points
5410,3307,Delivered,Cash on Delivery
5411,1846,In Transit,Cash on Delivery
5412,875,Canceled,Net Banking
5413,4999,Delivered,Loyalty Points
5414,554,In Transit,Cash on Delivery
5415,3980,Delivered,Loyalty Points
5416,4282,Canceled,Net Banking
5417,4509,In Transit,Loyalty Points
5418,926,Canceled,Cash on Delivery
5419,595,Canceled,Loyalty Points
5420,3536,Canceled,Loyalty Points
5421,3045,Delivered,Net Banking
5422,4378,Delivered,Cash on Delivery
5423,1148,Delivered,Net Banking
5424,808,In Transit,Cash on Delivery
5425,1374,Delivered,UPI
5426,4337,Delivered,Cash on Delivery
5427,1163,In Transit,Cash on Delivery
5428,4739,Canceled,Loyalty Points
5429,745,In Transit,Net Banking
5430,1213,In Transit,Net Banking
5431,4822,In Transit,UPI
5432,512,Delivered,Loyalty Points
5433,2368,In Transit,Cash on Delivery
5434,3426,Canceled,UPI
5435,3068,Canceled,UPI
5436,3384,In Transit,Cash on Delivery
5437,2049,In Transit,Loyalty Points
5438,904,In Transit,Net Banking
5439,256,Canceled,Loyalty Points
5440,2451,Canceled,Net Banking
5441,4430,Canceled,UPI
5442,726,Delivered,Net Banking
5443,673,In Transit,UPI
5444,1915,Canceled,Loyalty Points
5445,4484,Canceled,Loyalty Points
5446,1068,Canceled,UPI
5447,2081,Delivered,Loyalty Points
5448,4468,In Transit,UPI
5449,4329,In Transit,Cash on Delivery
5450,3531,Canceled,Net Banking
5451,3913,Delivered,Cash on Delivery
5452,4996,In Transit,Cash on Delivery
5453,1892,Delivered,UPI
5454,3678,Delivered,Loyalty Points
5455,1858,Canceled,Loyalty Points
5456,365,Delivered,UPI
5457,2474,Delivered,Net Banking
5458,4561,Canceled,Net Banking
5459,2356,Canceled,UPI
5460,3957,Delivered,UPI
5461,3021,Canceled,Loyalty Points
5462,601,Delivered,Cash on Delivery
5463,2179,Delivered,Loyalty Points
5464,2223,Canceled,Cash on Delivery
5465,2218,Delivered,Net Banking
5466,591,Canceled,Cash on Delivery
5467,1279,Canceled,UPI
5468,557,Delivered,UPI
5469,1341,In Transit,UPI
5470,2588,In Transit,Net Banking
5471,1857,In Transit,UPI
5472,189,Canceled,Cash on Delivery
5473,4688,Delivered,UPI
5474,1304,Canceled,Loyalty Points
5475,2144,In Transit,Net Banking
5476,1906,Canceled,UPI
5477,2836,In Transit,Cash on Delivery
5478,1356,Delivered,UPI
5479,2888,Delivered,Loyalty Points
5480,1016,In Transit,UPI
5481,2851,Delivered,Cash on Delivery
5482,391,Delivered,Loyalty Points
5483,3367,In Transit,Cash on Delivery
5484,4851,In Transit,Net Banking
5485,3714,Canceled,Loyalty Points
5486,3597,In Transit,UPI
5487,4993,Delivered,Cash on Delivery
5488,1676,Canceled,Net Banking
5489,581,Delivered,Net Banking
5490,3299,In Transit,Net Banking
5491,3850,Delivered,Net Banking
5492,1189,Delivered,Loyalty Points
5493,4802,Canceled,Loyalty Points
5494,4245,In Transit,Net Banking
5495,351,Delivered,Net Banking
5496,853,Canceled,Loyalty Points
5497,4208,In Transit,Net Banking
5498,983,Canceled,Loyalty Points
5499,1537,Canceled,Cash on Delivery
5500,4202,Delivered,Net Banking
5501,4009,Delivered,Net Banking
5502,4328,In Transit,UPI
5503,1729,In Transit,UPI
5504,3123,In Transit,Net Banking
5505,1265,In Transit,Cash on Delivery
5506,4941,In Transit,Loyalty Points
5507,4704,Canceled,Cash on Delivery
5508,4941,Delivered,Cash on Delivery
5509,217,Delivered,Net Banking
5510,975,Canceled,Loyalty Points
5511,1030,In Transit,UPI
5512,4304,In Transit,Loyalty Points
5513,4960,In Transit,Loyalty Points
5514,2037,In Transit,Net Banking
5515,3580,Canceled,Cash on Delivery
5516,2546,Canceled,UPI
5517,1343,Canceled,Cash on Delivery
5518,1446,Delivered,Net Banking
5519,1394,In Transit,UPI
5520,2182,Canceled,Net Banking
5521,3926,In Transit,Cash on Delivery
5522,2647,Canceled,Loyalty Points
5523,4217,Delivered,Net Banking
5524,2501,In Transit,Net Banking
5525,4611,In Transit,Net Banking
5526,1847,In Transit,Net Banking
5527,2253,Canceled,UPI
5528,4320,In Transit,Cash on Delivery
5529,1825,Canceled,Net Banking
5530,3162,In Transit,Net Banking
5531,149,Canceled,Loyalty Points
5532,1484,In Transit,Cash on Delivery
5533,3612,Canceled,Cash on Delivery
5534,4347,Delivered,UPI
5535,3850,Delivered,Cash on Delivery
5536,4895,Delivered,Cash on Delivery
5537,4495,Canceled,Loyalty Points
5538,1475,Delivered,Loyalty Points
5539,3088,Delivered,Cash on Delivery
5540,2612,Canceled,Loyalty Points
5541,190,Delivered,Loyalty Points
5542,3744,Delivered,Net Banking
5543,1656,Canceled,Net Banking
5544,2040,Canceled,Loyalty Points
5545,1388,Canceled,Cash on Delivery
5546,3621,In Transit,Net Banking
5547,3102,Delivered,Loyalty Points
5548,2054,Delivered,UPI
5549,746,Canceled,Loyalty Points
5550,447,Delivered,UPI
5551,54,In Transit,Net Banking
5552,1724,In Transit,Net Banking
5553,1345,Delivered,Loyalty Points
5554,777,Canceled,UPI
5555,4307,Delivered,UPI
5556,2693,Canceled,UPI
5557,960,Canceled,UPI
5558,4994,In Transit,Loyalty Points
5559,3649,Canceled,Net Banking
5560,3550,Delivered,UPI
5561,2637,Delivered,Cash on Delivery
5562,1904,In Transit,Cash on Delivery
5563,1928,In Transit,Cash on Delivery
5564,1312,In Transit,UPI
5565,2777,Canceled,Loyalty Points
5566,1193,In Transit,Cash on Delivery
5567,1307,Canceled,UPI
5568,190,In Transit,Net Banking
5569,3781,Delivered,Loyalty Points
5570,440,Canceled,Loyalty Points
5571,278,In Transit,Cash on Delivery
5572,897,Delivered,UPI
5573,4965,In Transit,Cash on Delivery
5574,2833,In Transit,Net Banking
5575,2433,Canceled,Cash on Delivery
5576,2085,Delivered,Net Banking
5577,3826,Canceled,Cash on Delivery
5578,1954,Canceled,Loyalty Points
5579,1974,Delivered,Loyalty Points
5580,3443,Canceled,Cash on Delivery
5581,2401,In Transit,Net Banking
5582,1699,Canceled,Net Banking
5583,3306,Canceled,Loyalty Points
5584,1591,Delivered,Loyalty Points
5585,4691,In Transit,Loyalty Points
5586,2398,In Transit,UPI
5587,2949,Canceled,Net Banking
5588,3172,In Transit,UPI
5589,4892,Canceled,Loyalty Points
5590,4803,In Transit,Net Banking
5591,974,Canceled,UPI
5592,3109,Canceled,UPI
5593,3067,In Transit,Loyalty Points
5594,1840,Delivered,UPI
5595,778,Canceled,Net Banking
5596,2400,Delivered,Loyalty Points
5597,3429,Delivered,Cash on Delivery
5598,2773,Canceled,Net Banking
5599,3043,Canceled,Loyalty Points
5600,1400,Canceled,Net Banking
5601,375,In Transit,Net Banking
5602,3361,Canceled,Cash on Delivery
5603,2627,In Transit,Net Banking
5604,1888,In Transit,UPI
5605,147,Delivered,Cash on Delivery
5606,2341,In Transit,UPI
5607,573,Canceled,UPI
5608,3653,Delivered,Net Banking
5609,3271,In Transit,Loyalty Points
5610,2015,Delivered,UPI
5611,2877,In Transit,Cash on Delivery
5612,2668,Delivered,Net Banking
5613,342,In Transit,Net Banking
5614,67,Delivered,Cash on Delivery
5615,3638,In Transit,Net Banking
5616,1515,Delivered,UPI
5617,2329,In Transit,Net Banking
5618,4231,In Transit,Cash on Delivery
5619,4622,Canceled,Cash on Delivery
5620,2527,Canceled,UPI
5621,2203,In Transit,Loyalty Points
5622,1141,Delivered,Cash on Delivery
5623,1125,Delivered,Loyalty Points
5624,978,In Transit,Cash on Delivery
5625,588,Delivered,Net Banking
5626,4203,Delivered,Loyalty Points
5627,4839,Canceled,Net Banking
5628,2616,Delivered,Loyalty Points
5629,2372,In Transit,Net Banking
5630,877,Delivered,Cash on Delivery
5631,2929,Delivered,UPI
5632,1168,In Transit,Net Banking
5633,2022,Delivered,Cash on Delivery
5634,1480,In Transit,Cash on Delivery
5635,1009,In Transit,Loyalty Points
5636,2154,Delivered,Loyalty Points
5637,1889,Canceled,Loyalty Points
5638,4128,Delivered,Cash on Delivery
5639,1473,Canceled,Net Banking
5640,900,Delivered,Net Banking
5641,126,In Transit,Net Banking
5642,42,Canceled,Net Banking
5643,165,In Transit,Net Banking
5644,191,In Transit,Cash on Delivery
5645,4733,Canceled,Cash on Delivery
5646,2993,Canceled,UPI
5647,3288,Delivered,Net Banking
5648,4735,Delivered,Loyalty Points
5649,2660,Delivered,Net Banking
5650,1355,In Transit,Net Banking
5651,3627,Delivered,UPI
5652,4805,In Transit,UPI
5653,4325,In Transit,Net Banking
5654,4113,In Transit,UPI
5655,1615,Canceled,Net Banking
5656,1778,In Transit,UPI
5657,876,Delivered,Cash on Delivery
5658,2103,Delivered,Cash on Delivery
5659,1250,Delivered,Loyalty Points
5660,172,Canceled,Net Banking
5661,3354,Delivered,UPI
5662,3478,Delivered,Net Banking
5663,4304,Canceled,Loyalty Points
5664,1475,Delivered,Net Banking
5665,3476,Delivered,Loyalty Points
5666,827,Canceled,Cash on Delivery
5667,463,Delivered,UPI
5668,3553,Delivered,Net Banking
5669,767,Delivered,UPI
5670,2587,Canceled,UPI
5671,1811,Delivered,Net Banking
5672,2996,In Transit,Cash on Delivery
5673,3548,In Transit,Loyalty Points
5674,1379,In Transit,Net Banking
5675,3523,Canceled,UPI
5676,4125,Delivered,UPI
5677,1937,Delivered,UPI
5678,2280,Delivered,Cash on Delivery
5679,2118,In Transit,UPI
5680,4312,In Transit,Net Banking
5681,2932,Canceled,Loyalty Points
5682,4798,Delivered,UPI
5683,4626,In Transit,Loyalty Points
5684,1448,Delivered,UPI
5685,2223,Canceled,Loyalty Points
5686,194,In Transit,UPI
5687,846,In Transit,Cash on Delivery
5688,1981,In Transit,UPI
5689,1279,Canceled,UPI
5690,525,Canceled,Cash on Delivery
5691,4587,Canceled,Cash on Delivery
5692,3737,Canceled,UPI
5693,2462,In Transit,Loyalty Points
5694,3404,In Transit,Loyalty Points
5695,3216,Canceled,UPI
5696,4409,Canceled,Loyalty Points
5697,3221,Canceled,Cash on Delivery
5698,2072,Canceled,Cash on Delivery
5699,1058,Canceled,Loyalty Points
5700,244,Canceled,Cash on Delivery
5701,3948,In Transit,Cash on Delivery
5702,964,Delivered,Loyalty Points
5703,4049,Canceled,UPI
5704,1488,In Transit,Cash on Delivery
5705,1447,In Transit,Loyalty Points
5706,3040,Delivered,Loyalty Points
5707,438,In Transit,Cash on Delivery
5708,3099,Canceled,UPI
5709,4786,Delivered,Cash on Delivery
5710,557,Delivered,Net Banking
5711,3686,Canceled,Cash on Delivery
5712,252,In Transit,Cash on Delivery
5713,3453,Delivered,UPI
5714,395,Canceled,Loyalty Points
5715,1537,Canceled,Loyalty Points
5716,3290,Delivered,Cash on Delivery
5717,88,Canceled,Cash on Delivery
5718,1666,Delivered,Loyalty Points
5719,4248,Delivered,UPI
5720,3480,Delivered,Cash on Delivery
5721,3742,Canceled,UPI
5722,3123,Delivered,Loyalty Points
5723,4245,Canceled,Loyalty Points
5724,3052,Delivered,UPI
5725,376,Canceled,Loyalty Points
5726,4674,Canceled,Cash on Delivery
5727,4280,Delivered,Cash on Delivery
5728,1384,Delivered,Net Banking
5729,2452,In Transit,Loyalty Points
5730,1477,In Transit,Net Banking
5731,52,Delivered,Cash on Delivery
5732,4965,In Transit,Net Banking
5733,4096,Delivered,Cash on Delivery
5734,586,In Transit,Net Banking
5735,2175,Delivered,Loyalty Points
5736,2025,Canceled,Loyalty Points
5737,295,In Transit,Cash on Delivery
5738,937,Canceled,Loyalty Points
5739,2806,In Transit,Net Banking
5740,2601,In Transit,Net Banking
5741,3883,In Transit,Net Banking
5742,1660,Delivered,Loyalty Points
5743,90,Canceled,Net Banking
5744,306,In Transit,Cash on Delivery
5745,3972,In Transit,Cash on Delivery
5746,1240,Delivered,Net Banking
5747,4014,Delivered,Loyalty Points
5748,1827,Canceled,Cash on Delivery
5749,4649,Canceled,Loyalty Points
5750,4660,Delivered,Cash on Delivery
5751,664,In Transit,Cash on Delivery
5752,2101,Delivered,Cash on Delivery
5753,3368,Delivered,UPI
5754,4184,Delivered,UPI
5755,4220,Canceled,Net Banking
5756,2139,Delivered,UPI
5757,3322,Canceled,Net Banking
5758,4753,In Transit,UPI
5759,2693,In Transit,Loyalty Points
5760,3437,In Transit,Cash on Delivery
5761,2691,Delivered,Loyalty Points
5762,3967,In Transit,Cash on Delivery
5763,4757,In Transit,Loyalty Points
5764,3272,Canceled,Loyalty Points
5765,4469,In Transit,Loyalty Points
5766,3670,In Transit,UPI
5767,3871,Canceled,UPI
5768,4372,In Transit,Net Banking
5769,3912,In Transit,Net Banking
5770,1261,Delivered,Net Banking
5771,2013,Canceled,UPI
5772,4616,In Transit,Net Banking
5773,621,Canceled,UPI
5774,2465,Canceled,Loyalty Points
5775,1374,Canceled,Cash on Delivery
5776,4857,Canceled,Loyalty Points
5777,4026,Delivered,Cash on Delivery
5778,1555,Canceled,Net Banking
5779,3950,Canceled,Cash on Delivery
5780,66,In Transit,Net Banking
5781,4593,Canceled,UPI
5782,329,Canceled,Net Banking
5783,2867,Canceled,Loyalty Points
5784,4081,In Transit,Cash on Delivery
5785,341,Delivered,Net Banking
5786,2423,Canceled,Cash on Delivery
5787,3931,In Transit,Cash on Delivery
5788,3382,Canceled,Cash on Delivery
5789,560,In Transit,Cash on Delivery
5790,3322,Delivered,Net Banking
5791,2364,Delivered,Net Banking
5792,995,In Transit,UPI
5793,3514,Delivered,Loyalty Points
5794,3162,Delivered,Cash on Delivery
5795,386,In Transit,Net Banking
5796,262,Delivered,Cash on Delivery
5797,1374,Delivered,Net Banking
5798,3972,In Transit,Loyalty Points
5799,3724,Canceled,Loyalty Points
5800,4476,Canceled,Loyalty Points
5801,2353,Canceled,Cash on Delivery
5802,2030,Delivered,Loyalty Points
5803,2880,In Transit,Net Banking
5804,3346,In Transit,Net Banking
5805,2480,Delivered,Cash on Delivery
5806,3489,Canceled,Cash on Delivery
5807,4636,In Transit,Net Banking
5808,4666,Canceled,Net Banking
5809,1601,Canceled,Loyalty Points
5810,4320,In Transit,UPI
5811,4777,Canceled,Loyalty Points
5812,4595,Canceled,Net Banking
5813,2593,Delivered,Loyalty Points
5814,1634,Canceled,Loyalty Points
5815,314,In Transit,Cash on Delivery
5816,2162,In Transit,UPI
5817,3242,In Transit,Net Banking
5818,2472,In Transit,UPI
5819,1306,Canceled,UPI
5820,4760,Canceled,UPI
5821,3873,In Transit,Loyalty Points
5822,1245,Delivered,Loyalty Points
5823,1051,Delivered,Net Banking
5824,2835,Canceled,Cash on Delivery
5825,1929,Canceled,Loyalty Points
5826,2486,In Transit,Loyalty Points
5827,4108,Canceled,UPI
5828,619,In Transit,UPI
5829,4383,In Transit,Cash on Delivery
5830,52,Delivered,Cash on Delivery
5831,4320,In Transit,UPI
5832,4812,Delivered,UPI
5833,3853,Canceled,UPI
5834,1992,Delivered,Net Banking
5835,2523,Canceled,Loyalty Points
5836,4813,Canceled,Net Banking
5837,148,Canceled,Loyalty Points
5838,3638,Canceled,Loyalty Points
5839,1532,In Transit,UPI
5840,3628,Canceled,UPI
5841,4412,In Transit,Loyalty Points
5842,376,Delivered,Net Banking
5843,2577,Delivered,Net Banking
5844,2756,Canceled,Cash on Delivery
5845,707,Delivered,Cash on Delivery
5846,4446,In Transit,Cash on Delivery
5847,4270,In Transit,UPI
5848,4719,Delivered,UPI
5849,3839,Delivered,Net Banking
5850,3064,Delivered,UPI
5851,4129,In Transit,Loyalty Points
5852,3958,Delivered,UPI
5853,2980,In Transit,Loyalty Points
5854,3661,Canceled,UPI
5855,745,In Transit,Cash on Delivery
5856,2565,Canceled,Loyalty Points
5857,916,Delivered,UPI
5858,4091,Canceled,Loyalty Points
5859,3860,Canceled,Cash on Delivery
5860,2624,In Transit,UPI
5861,3234,Delivered,Loyalty Points
5862,411,Canceled,Cash on Delivery
5863,2977,In Transit,Cash on Delivery
5864,1344,Delivered,Loyalty Points
5865,1448,Canceled,Loyalty Points
5866,22,In Transit,UPI
5867,2627,Canceled,Net Banking
5868,4497,In Transit,Net Banking
5869,2851,In Transit,Net Banking
